web_txn_id,from_account,to_account,amount,timestamp_epoch,currency
WEB805355079,ACC00000667,ACC00000668,460816.99,1710244203,INR
WEB764684380,ACC00000672,ACC00000674,140054.1,1710244206,INR
WEB300870215,ACC00000675,ACC00000668,92989.72,1710244207,INR
WEB115009214,ACC00000674,ACC00000672,293312.32,1710244217,INR
WEB381224859,ACC00000675,ACC00000670,293350.58,1710244226,INR
WEB345030599,ACC00000671,ACC00000673,176658.53,1710244234,INR
WEB516545887,ACC00000673,ACC00000671,296821.71,1710244343,INR
WEB395262480,ACC00000673,ACC00000671,173735.43,1710244361,INR
WEB860211958,ACC00000674,ACC00000667,143626.12,1710244369,INR
WEB975117542,ACC00000678,ACC00000680,239878.61,1725585420,INR
WEB489465354,ACC00000687,ACC00000682,388445.85,1725585611,INR
WEB585921588,ACC00000679,ACC00000682,50861.97,1725585645,INR
WEB616196985,ACC00000684,ACC00000676,224369.17,1725585651,INR
WEB810744691,ACC00000682,ACC00000680,93551.34,1725585666,INR
WEB277482787,ACC00000685,ACC00000686,73404.99,1725585702,INR
WEB385041020,ACC00000691,ACC00000694,172911.36,1710281683,INR
WEB756028170,ACC00000694,ACC00000693,148203.84,1710281703,INR
WEB815084837,ACC00000689,ACC00000694,122258.66,1710281708,INR
WEB619944156,ACC00000693,ACC00000691,132465.76,1710281720,INR
WEB375542931,ACC00000690,ACC00000689,299529.9,1710281743,INR
WEB924605722,ACC00000693,ACC00000694,314334.95,1710281830,INR
WEB281551152,ACC00000693,ACC00000694,179279.32,1710281911,INR
WEB210815418,ACC00000692,ACC00000694,173020.52,1710281914,INR
WEB635763946,ACC00000700,ACC00000697,255507.37,1704768962,INR
WEB160643773,ACC00000699,ACC00000701,87396.02,1704769021,INR
WEB932464057,ACC00000702,ACC00000696,464868.02,1704769094,INR
WEB996695355,ACC00000699,ACC00000698,463574.27,1704769109,INR
WEB680246561,ACC00000701,ACC00000702,443273.81,1704769173,INR
WEB400427065,ACC00000701,ACC00000697,2496.94,1704769204,INR
WEB855613855,ACC00000713,ACC00000707,85956.54,1717257245,INR
WEB120130481,ACC00000715,ACC00000707,294705.2,1717257318,INR
WEB807570593,ACC00000707,ACC00000703,411143.71,1717257324,INR
WEB434140345,ACC00000703,ACC00000705,117403.17,1717257336,INR
WEB328244775,ACC00000716,ACC00000711,4311.07,1717257356,INR
WEB941831034,ACC00000714,ACC00000713,157680.1,1717257356,INR
WEB903051915,ACC00000714,ACC00000707,474364.68,1717257423,INR
WEB922478375,ACC00000714,ACC00000710,469489.35,1717257432,INR
WEB878576731,ACC00000705,ACC00000704,7413.32,1717257470,INR
WEB207291043,ACC00000704,ACC00000709,393754.78,1717257486,INR
WEB390628695,ACC00000710,ACC00000704,476012.43,1717257505,INR
WEB693190317,ACC00000722,ACC00000719,288353.76,1708346687,INR
WEB338891647,ACC00000727,ACC00000717,45859.8,1708346702,INR
WEB248591142,ACC00000722,ACC00000717,82895.59,1708346855,INR
WEB209661985,ACC00000724,ACC00000717,205856.39,1708346867,INR
WEB271929282,ACC00000732,ACC00000735,230929.43,1705210767,INR
WEB459267738,ACC00000735,ACC00000731,487436.89,1705210774,INR
WEB790478490,ACC00000735,ACC00000738,174055.7,1705210781,INR
WEB296460725,ACC00000732,ACC00000734,127955.64,1705210795,INR
WEB863622301,ACC00000730,ACC00000741,225251.4,1705210797,INR
WEB893965650,ACC00000731,ACC00000740,117604.12,1705210817,INR
WEB762616651,ACC00000739,ACC00000731,325856.48,1705210864,INR
WEB574643658,ACC00000740,ACC00000739,392298.79,1705210879,INR
WEB340765110,ACC00000736,ACC00000742,350993.18,1705210916,INR
WEB696253864,ACC00000740,ACC00000730,309645.72,1705210922,INR
WEB672153616,ACC00000733,ACC00000731,112380.42,1705210928,INR
WEB878366768,ACC00000734,ACC00000743,73971.84,1705210980,INR
WEB145586756,ACC00000742,ACC00000743,313120.79,1705211003,INR
WEB323760392,ACC00000743,ACC00000740,261734.32,1705211018,INR
WEB494609410,ACC00000747,ACC00000750,440022.64,1706401066,INR
WEB203764589,ACC00000749,ACC00000746,471915.55,1706401111,INR
WEB259495191,ACC00000744,ACC00000747,384930.38,1706401142,INR
WEB306167281,ACC00000748,ACC00000746,315568.73,1706401146,INR
WEB649716254,ACC00000744,ACC00000749,360342.5,1706401151,INR
WEB387310788,ACC00000748,ACC00000749,290736.61,1706401163,INR
WEB464202198,ACC00000749,ACC00000748,268385.63,1706401168,INR
WEB490075042,ACC00000746,ACC00000747,491275.3,1706401176,INR
WEB511229375,ACC00000750,ACC00000747,124430.69,1706401245,INR
WEB950769436,ACC00000751,ACC00000756,487563.37,1716441270,INR
WEB496375476,ACC00000756,ACC00000751,304611.53,1716441354,INR
WEB622354236,ACC00000759,ACC00000760,364423.8,1716441415,INR
WEB732048930,ACC00000751,ACC00000753,292488.06,1716441442,INR
WEB998609243,ACC00000761,ACC00000759,476614.38,1716441445,INR
WEB930998464,ACC00000776,ACC00000778,97520.71,1726257109,INR
WEB812332203,ACC00000771,ACC00000778,42155.83,1726257130,INR
WEB368032910,ACC00000769,ACC00000779,312853.89,1726257206,INR
WEB685346110,ACC00000785,ACC00000786,56211.35,1718566134,INR
WEB206813846,ACC00000780,ACC00000784,219467.95,1718566168,INR
WEB506943170,ACC00000785,ACC00000780,43923.26,1718566210,INR
WEB711809264,ACC00000783,ACC00000782,271287.17,1718566282,INR
WEB642103475,ACC00000787,ACC00000783,173490.54,1718566320,INR
WEB394617875,ACC00000793,ACC00000799,408031.05,1717483543,INR
WEB143754500,ACC00000792,ACC00000789,263383.5,1717483545,INR
WEB586637703,ACC00000796,ACC00000799,162349.11,1717483565,INR
WEB875670525,ACC00000800,ACC00000792,53703.15,1717483598,INR
WEB203917161,ACC00000797,ACC00000794,271721.27,1717483615,INR
WEB315871332,ACC00000813,ACC00000816,459487.43,1721931317,INR
WEB378462607,ACC00000818,ACC00000819,34782.27,1727827230,INR
WEB409425506,ACC00000828,ACC00000818,36957.47,1727827298,INR
WEB979708597,ACC00000830,ACC00000824,185623.17,1727827363,INR
WEB410404791,ACC00000820,ACC00000819,457988.27,1727827379,INR
WEB575798367,ACC00000822,ACC00000830,90877.49,1727827491,INR
WEB856110899,ACC00000818,ACC00000819,134480.65,1727827493,INR
WEB646606531,ACC00000845,ACC00000842,131086.57,1716594987,INR
WEB841709558,ACC00000835,ACC00000834,371483.41,1716595021,INR
WEB159373311,ACC00000840,ACC00000833,255816.89,1716595034,INR
WEB599723099,ACC00000832,ACC00000836,231599.77,1716595090,INR
WEB684655461,ACC00000833,ACC00000832,474192.62,1716595136,INR
WEB258663082,ACC00000844,ACC00000838,240110.09,1716595169,INR
WEB856504139,ACC00000837,ACC00000832,23899.72,1716595225,INR
WEB907804992,ACC00000854,ACC00000847,305578.02,1708877435,INR
WEB855501374,ACC00000855,ACC00000857,243249.61,1708877462,INR
WEB384922865,ACC00000848,ACC00000849,323818.64,1708877473,INR
WEB997219470,ACC00000850,ACC00000856,416845.34,1708877478,INR
WEB213048284,ACC00000849,ACC00000851,198709.36,1708877579,INR
WEB910968364,ACC00000848,ACC00000858,11231.54,1708877679,INR
WEB411904314,ACC00000850,ACC00000856,54539.95,1708877695,INR
WEB320381177,ACC00000868,ACC00000860,142273.73,1730928513,INR
WEB224455614,ACC00000863,ACC00000861,290092.86,1730928519,INR
WEB470131501,ACC00000865,ACC00000868,175062.2,1730928523,INR
WEB886192285,ACC00000867,ACC00000862,135720.51,1730928523,INR
WEB688701269,ACC00000863,ACC00000868,65734.73,1730928544,INR
WEB982990047,ACC00000868,ACC00000866,136595.74,1730928548,INR
WEB501146198,ACC00000862,ACC00000867,171059.16,1730928612,INR
WEB234280710,ACC00000869,ACC00000860,377707.05,1730928666,INR
WEB149138655,ACC00000869,ACC00000862,378514.34,1730928666,INR
WEB477393953,ACC00000867,ACC00000861,343216.36,1730928726,INR
WEB590623332,ACC00000869,ACC00000862,313180.87,1730928766,INR
WEB182172950,ACC00000876,ACC00000877,164941.46,1712297419,INR
WEB876261317,ACC00000873,ACC00000878,142424.68,1712297427,INR
WEB293058143,ACC00000871,ACC00000873,50803.12,1712297461,INR
WEB751449177,ACC00000875,ACC00000878,69921.97,1712297531,INR
WEB250582056,ACC00000879,ACC00000870,85352.83,1712297568,INR
WEB533131292,ACC00000871,ACC00000873,98323.18,1712297616,INR
WEB297013552,ACC00000885,ACC00000890,65524.33,1734485695,INR
WEB773958027,ACC00000886,ACC00000889,408379.48,1734485712,INR
WEB679579299,ACC00000888,ACC00000885,442441.72,1734485721,INR
WEB315902405,ACC00000894,ACC00000895,157820.47,1734485731,INR
WEB820204557,ACC00000891,ACC00000888,485987.4,1734485814,INR
WEB385031550,ACC00000887,ACC00000894,167763.93,1734485831,INR
WEB950378346,ACC00000886,ACC00000889,205314.33,1734485851,INR
WEB489706901,ACC00000884,ACC00000892,442440.91,1734485875,INR
WEB672929959,ACC00000899,ACC00000901,80037.15,1704742395,INR
WEB469697983,ACC00000897,ACC00000901,65550.92,1704742447,INR
WEB707814225,ACC00000899,ACC00000898,499382.93,1704742501,INR
WEB994399770,ACC00000902,ACC00000899,76717.69,1704742634,INR
WEB283702057,ACC00000898,ACC00000902,470391.9,1704742650,INR
WEB475637557,ACC00000913,ACC00000903,377809.71,1723371374,INR
WEB282696475,ACC00000908,ACC00000903,391930.25,1723371394,INR
WEB260886791,ACC00000912,ACC00000907,140342.87,1723371499,INR
WEB277860763,ACC00000906,ACC00000908,460425.65,1723371598,INR
WEB465497450,ACC00000917,ACC00000916,456713.19,1712117770,INR
WEB549540904,ACC00000918,ACC00000916,237920.69,1712117772,INR
WEB481340557,ACC00000914,ACC00000919,367351.49,1712117773,INR
WEB101448461,ACC00000921,ACC00000918,52677.41,1712117813,INR
WEB362218216,ACC00000914,ACC00000918,282083.09,1712117858,INR
WEB319646453,ACC00000916,ACC00000919,103292.54,1712117978,INR
WEB436109109,ACC00000915,ACC00000914,416889.72,1712117980,INR
WEB477526425,ACC00000926,ACC00000924,302419.58,1719382510,INR
WEB273647152,ACC00000927,ACC00000926,94723.87,1719382534,INR
WEB662783467,ACC00000928,ACC00000925,82313.94,1719382629,INR
WEB916641880,ACC00000928,ACC00000924,273166.16,1719382638,INR
WEB651263772,ACC00000926,ACC00000925,236971.28,1719382662,INR
WEB436656244,ACC00000928,ACC00000926,112784.11,1719382700,INR
WEB882008583,ACC00000927,ACC00000925,208111.52,1719382721,INR
WEB265490607,ACC00000928,ACC00000925,54797.33,1719382724,INR
WEB606528173,ACC00000940,ACC00000943,65124.0,1711544886,INR
WEB387183257,ACC00000929,ACC00000935,136539.47,1711544910,INR
WEB919873697,ACC00000929,ACC00000934,430769.91,1711544913,INR
WEB898898772,ACC00000941,ACC00000937,13141.65,1711544984,INR
WEB470517871,ACC00000930,ACC00000931,229050.39,1711545045,INR
WEB979025365,ACC00000946,ACC00000948,6791.33,1710092795,INR
WEB369838079,ACC00000951,ACC00000950,29849.11,1710092831,INR
WEB817793816,ACC00000944,ACC00000950,273138.9,1710092962,INR
WEB236040400,ACC00000957,ACC00000959,2531.96,1714026432,INR
WEB729999153,ACC00000955,ACC00000958,497975.35,1714026446,INR
WEB545617784,ACC00000956,ACC00000963,145236.28,1714026464,INR
WEB129556492,ACC00000966,ACC00000955,186857.18,1714026530,INR
WEB961739564,ACC00000963,ACC00000958,397165.93,1714026604,INR
WEB158612220,ACC00000964,ACC00000960,205626.68,1714026630,INR
WEB239783315,ACC00000958,ACC00000955,256266.91,1714026707,INR
WEB264922196,ACC00000978,ACC00000972,21642.08,1717753672,INR
WEB202620816,ACC00000969,ACC00000970,451344.79,1717753759,INR
WEB952212836,ACC00000972,ACC00000977,459610.31,1717753770,INR
WEB549808589,ACC00000977,ACC00000973,17223.64,1717753827,INR
WEB781270069,ACC00000984,ACC00000986,224460.09,1734299762,INR
WEB601578367,ACC00000986,ACC00000984,268137.94,1734299779,INR
WEB791311808,ACC00000979,ACC00000981,355857.27,1734299785,INR
WEB213263840,ACC00000980,ACC00000979,239742.49,1734299794,INR
WEB478030699,ACC00000986,ACC00000980,147461.98,1734299937,INR
WEB347514860,ACC00000986,ACC00000985,476577.17,1734300035,INR
WEB334650471,ACC00000979,ACC00000985,490878.82,1734300037,INR
WEB287454930,ACC00000986,ACC00000985,331079.11,1734300047,INR
WEB461738125,ACC00000992,ACC00000995,206818.74,1731672157,INR
WEB380561612,ACC00000994,ACC00000989,66146.66,1731672212,INR
WEB348558944,ACC00000994,ACC00000990,436800.49,1731672256,INR
WEB780647017,ACC00000991,ACC00000987,466514.26,1731672318,INR
WEB295412542,ACC00000995,ACC00000992,1529.71,1731672327,INR
WEB624856858,ACC00000993,ACC00000988,213153.76,1731672385,INR
WEB963034674,ACC00000992,ACC00000993,347248.85,1731672391,INR
WEB228287508,ACC00000995,ACC00000991,209807.95,1731672409,INR
WEB350613533,ACC00000996,ACC00000999,64853.91,1719258850,INR
WEB250664815,ACC00001003,ACC00000996,410702.79,1719258854,INR
WEB817876364,ACC00000997,ACC00000996,143262.17,1719258865,INR
WEB351562627,ACC00000999,ACC00000996,470726.09,1719258899,INR
WEB801780495,ACC00000998,ACC00001004,55205.98,1719259082,INR
WEB676396891,ACC00001002,ACC00000997,174968.64,1719259103,INR
WEB768065497,ACC00000996,ACC00001000,328490.75,1719259120,INR
WEB200062358,ACC00000997,ACC00000996,43579.07,1719259136,INR
WEB473866240,ACC00001012,ACC00001006,409672.47,1731911235,INR
WEB305004079,ACC00001011,ACC00001007,453540.45,1731911261,INR
WEB149636812,ACC00001005,ACC00001008,110331.52,1731911269,INR
WEB375831103,ACC00001005,ACC00001011,178580.61,1731911321,INR
WEB247822070,ACC00001009,ACC00001005,26783.13,1731911331,INR
WEB815395874,ACC00001006,ACC00001010,73341.85,1731911338,INR
WEB965406941,ACC00001006,ACC00001012,180980.39,1731911348,INR
WEB986552438,ACC00001010,ACC00001007,33528.3,1731911381,INR
WEB936844935,ACC00001011,ACC00001012,10532.74,1731911388,INR
WEB811707673,ACC00001010,ACC00001008,258734.38,1731911439,INR
WEB139390330,ACC00001018,ACC00001019,416604.36,1733144243,INR
WEB355822562,ACC00001013,ACC00001015,143616.24,1733144296,INR
WEB882086632,ACC00001015,ACC00001019,159713.05,1733144330,INR
WEB976560278,ACC00001014,ACC00001018,38618.67,1733144452,INR
WEB311932439,ACC00001025,ACC00001021,203871.71,1725774313,INR
WEB540056189,ACC00001029,ACC00001022,336537.14,1725774322,INR
WEB108097940,ACC00001025,ACC00001022,276211.48,1725774328,INR
WEB896310119,ACC00001020,ACC00001022,172573.52,1725774360,INR
WEB916392286,ACC00001024,ACC00001023,152718.04,1725774395,INR
WEB359541512,ACC00001026,ACC00001024,428634.81,1725774434,INR
WEB744496903,ACC00001024,ACC00001028,285724.88,1725774445,INR
WEB361484853,ACC00001022,ACC00001024,414914.21,1725774451,INR
WEB560865556,ACC00001021,ACC00001020,136790.77,1725774524,INR
WEB209928365,ACC00001029,ACC00001023,373362.33,1725774525,INR
WEB760962177,ACC00001022,ACC00001023,444557.46,1725774529,INR
WEB619199422,ACC00001030,ACC00001037,104538.25,1732543875,INR
WEB468171387,ACC00001030,ACC00001040,204445.44,1732543957,INR
WEB904014534,ACC00001033,ACC00001036,372366.1,1732543964,INR
WEB908368879,ACC00001030,ACC00001041,106928.81,1732543980,INR
WEB337153488,ACC00001035,ACC00001038,307378.19,1732544029,INR
WEB254293793,ACC00001039,ACC00001033,127822.51,1732544042,INR
WEB485263382,ACC00001030,ACC00001033,199250.88,1732544087,INR
WEB983661780,ACC00001035,ACC00001040,431817.89,1732544120,INR
WEB527997174,ACC00001034,ACC00001035,88036.42,1732544134,INR
WEB482742669,ACC00001031,ACC00001035,186503.02,1732544145,INR
WEB896596075,ACC00001052,ACC00001054,139639.92,1711201805,INR
WEB586862623,ACC00001047,ACC00001046,145590.57,1711201809,INR
WEB646704182,ACC00001047,ACC00001046,13327.11,1711201811,INR
WEB337613234,ACC00001048,ACC00001054,274310.76,1711201844,INR
WEB621235890,ACC00001049,ACC00001044,394393.72,1711201964,INR
WEB830002762,ACC00001048,ACC00001053,442352.35,1711201966,INR
WEB873637115,ACC00001051,ACC00001048,468861.04,1711202005,INR
WEB584006507,ACC00001053,ACC00001047,281866.37,1711202028,INR
WEB636343653,ACC00001046,ACC00001045,249104.35,1711202037,INR
WEB743600990,ACC00001058,ACC00001056,273882.28,1729970136,INR
WEB488568613,ACC00001059,ACC00001062,311769.37,1729970137,INR
WEB356572898,ACC00001062,ACC00001063,117731.86,1729970147,INR
WEB149868573,ACC00001063,ACC00001060,371949.82,1729970307,INR
WEB246089658,ACC00001060,ACC00001063,408038.82,1729970322,INR
WEB820481466,ACC00001069,ACC00001067,148801.22,1726263420,INR
WEB794411431,ACC00001074,ACC00001071,31045.15,1726263452,INR
WEB699993125,ACC00001071,ACC00001066,159641.56,1726263521,INR
WEB369798727,ACC00001066,ACC00001070,4674.3,1726263560,INR
WEB869994798,ACC00001073,ACC00001069,396708.44,1726263569,INR
WEB349604938,ACC00001071,ACC00001073,138533.85,1726263671,INR
WEB833533700,ACC00001071,ACC00001067,450465.04,1726263671,INR
WEB320258811,ACC00001071,ACC00001067,387806.63,1726263677,INR
WEB204763553,ACC00001074,ACC00001068,241082.04,1726263679,INR
WEB196004635,ACC00001080,ACC00001083,128368.69,1730108324,INR
WEB927628369,ACC00001082,ACC00001080,227028.42,1730108415,INR
WEB237360543,ACC00001077,ACC00001081,219981.09,1730108449,INR
WEB972031324,ACC00001092,ACC00001090,96126.93,1721584748,INR
WEB811717293,ACC00001092,ACC00001088,262549.41,1721584781,INR
WEB344642830,ACC00001087,ACC00001085,431452.92,1721584812,INR
WEB344482711,ACC00001086,ACC00001091,415886.04,1721584838,INR
WEB749862720,ACC00001088,ACC00001090,21961.71,1721584849,INR
WEB727109703,ACC00001091,ACC00001093,279327.87,1721584856,INR
WEB477199083,ACC00001093,ACC00001085,481305.4,1721584871,INR
WEB572740570,ACC00001088,ACC00001087,18576.86,1721584873,INR
WEB558565751,ACC00001092,ACC00001093,287631.11,1721584878,INR
WEB719555981,ACC00001091,ACC00001088,327005.91,1721584896,INR
WEB518825140,ACC00001092,ACC00001085,141640.82,1721584917,INR
WEB525099769,ACC00001089,ACC00001086,80346.55,1721584991,INR
WEB606409358,ACC00001087,ACC00001093,404429.36,1721585017,INR
WEB410069194,ACC00001090,ACC00001085,360269.61,1721585022,INR
WEB177013870,ACC00001105,ACC00001100,267248.91,1729966839,INR
WEB981155153,ACC00001102,ACC00001105,328840.05,1729966882,INR
WEB522408541,ACC00001097,ACC00001103,328995.17,1729966883,INR
WEB882823504,ACC00001095,ACC00001098,76526.1,1729966925,INR
WEB658993516,ACC00001108,ACC00001110,402158.26,1723946257,INR
WEB701806282,ACC00001108,ACC00001110,425772.42,1723946259,INR
WEB991382664,ACC00001110,ACC00001107,486507.44,1723946266,INR
WEB755961551,ACC00001107,ACC00001111,61438.84,1723946275,INR
WEB153107305,ACC00001110,ACC00001111,344353.99,1723946277,INR
WEB566921374,ACC00001109,ACC00001110,24022.57,1723946280,INR
WEB720958389,ACC00001109,ACC00001108,434533.87,1723946335,INR
WEB403139362,ACC00001108,ACC00001110,143762.07,1723946441,INR
WEB490197636,ACC00001106,ACC00001111,479408.15,1723946444,INR
WEB829770668,ACC00001106,ACC00001111,211102.97,1723946458,INR
WEB851659006,ACC00001106,ACC00001112,261096.58,1723946468,INR
WEB740074579,ACC00001110,ACC00001107,321622.19,1723946507,INR
WEB228042538,ACC00001118,ACC00001113,351606.44,1712191845,INR
WEB448640372,ACC00001120,ACC00001114,440674.96,1712191848,INR
WEB363288994,ACC00001115,ACC00001119,168490.21,1712191895,INR
WEB120793840,ACC00001114,ACC00001115,258479.88,1712191895,INR
WEB763738648,ACC00001115,ACC00001119,117698.02,1712191943,INR
WEB497093027,ACC00001116,ACC00001115,119180.01,1712191956,INR
WEB289133792,ACC00001116,ACC00001120,190224.94,1712191977,INR
WEB107352639,ACC00001123,ACC00001126,265348.82,1734040043,INR
WEB700549574,ACC00001124,ACC00001127,319964.43,1734040051,INR
WEB615803187,ACC00001126,ACC00001127,213631.5,1734040268,INR
WEB878809950,ACC00001140,ACC00001141,496009.28,1705507923,INR
WEB626144561,ACC00001134,ACC00001140,235174.76,1705508054,INR
WEB319262834,ACC00001139,ACC00001137,118791.24,1705508068,INR
WEB813389028,ACC00001137,ACC00001138,393025.12,1705508212,INR
WEB847841973,ACC00001154,ACC00001149,231966.38,1707042787,INR
WEB305271077,ACC00001147,ACC00001146,2408.53,1707042831,INR
WEB208993871,ACC00001148,ACC00001152,351909.16,1707042919,INR
WEB328114877,ACC00001152,ACC00001149,387794.98,1707042968,INR
