transaction_id,debit_account_no,credit_account_no,transaction_amount,transaction_date
NB819739113,ACC00000653,ACC00000650,36732.44,2024-07-22 12:05:42
NB883201202,ACC00000653,ACC00000652,255694.34,2024-07-22 12:06:55
NB752958496,ACC00000649,ACC00000648,408595.1,2024-07-22 12:07:00
NB256180709,ACC00000650,ACC00000649,418999.84,2024-07-22 12:07:37
NB633943881,ACC00000656,ACC00000652,340170.87,2024-07-22 12:07:54
NB469559943,ACC00000650,ACC00000651,410312.61,2024-07-22 12:08:20
NB280297436,ACC00000654,ACC00000652,219148.47,2024-07-22 12:08:38
NB436069395,ACC00000653,ACC00000656,192584.13,2024-07-22 12:08:50
NB762958285,ACC00000651,ACC00000650,311324.03,2024-07-22 12:08:57
NB528004780,ACC00000654,ACC00000648,315739.11,2024-07-22 12:09:37
NB202893575,ACC00000666,ACC00000663,89392.29,2024-10-19 02:03:28
NB375133725,ACC00000661,ACC00000662,484708.46,2024-10-19 02:03:53
NB771508720,ACC00000659,ACC00000660,140429.01,2024-10-19 02:04:39
NB559714480,ACC00000662,ACC00000664,45563.77,2024-10-19 02:04:50
NB307068946,ACC00000657,ACC00000660,217119.95,2024-10-19 02:05:22
NB495512593,ACC00000661,ACC00000666,447299.89,2024-10-19 02:06:05
NB830160361,ACC00000662,ACC00000664,293973.46,2024-10-19 02:06:35
NB779992346,ACC00000671,ACC00000674,148151.34,2024-03-12 11:48:26
NB290093546,ACC00000675,ACC00000667,232647.05,2024-03-12 11:50:33
NB335270866,ACC00000674,ACC00000675,434978.48,2024-03-12 11:50:39
NB893886288,ACC00000675,ACC00000668,437087.29,2024-03-12 11:51:20
NB676703186,ACC00000674,ACC00000675,443850.06,2024-03-12 11:52:35
NB341012560,ACC00000667,ACC00000671,25452.71,2024-03-12 11:52:37
NB443213749,ACC00000678,ACC00000679,460805.77,2024-09-06 01:17:01
NB990895537,ACC00000688,ACC00000683,116131.85,2024-09-06 01:17:31
NB164433924,ACC00000682,ACC00000680,306321.41,2024-09-06 01:18:22
NB624035981,ACC00000684,ACC00000685,199659.65,2024-09-06 01:20:09
NB738714727,ACC00000684,ACC00000679,74908.32,2024-09-06 01:20:24
NB912471152,ACC00000685,ACC00000687,116745.78,2024-09-06 01:20:42
NB825565964,ACC00000687,ACC00000676,225454.8,2024-09-06 01:21:04
NB689230226,ACC00000678,ACC00000686,312943.13,2024-09-06 01:21:15
NB729857568,ACC00000692,ACC00000694,302940.49,2024-03-12 22:14:00
NB476102152,ACC00000690,ACC00000689,378259.07,2024-03-12 22:15:10
NB248643806,ACC00000690,ACC00000695,310401.26,2024-03-12 22:15:21
NB457355363,ACC00000689,ACC00000694,338380.79,2024-03-12 22:15:27
NB112279748,ACC00000695,ACC00000694,27478.09,2024-03-12 22:15:35
NB774130248,ACC00000691,ACC00000692,165500.63,2024-03-12 22:15:37
NB695168689,ACC00000693,ACC00000695,145800.79,2024-03-12 22:17:07
NB876419151,ACC00000691,ACC00000692,419733.44,2024-03-12 22:18:06
NB789466005,ACC00000693,ACC00000694,243479.24,2024-03-12 22:18:28
NB338659599,ACC00000698,ACC00000697,350284.22,2024-01-09 02:57:02
NB157398847,ACC00000698,ACC00000702,206842.12,2024-01-09 02:57:07
NB467513022,ACC00000702,ACC00000697,87138.49,2024-01-09 02:58:06
NB778947316,ACC00000700,ACC00000702,112490.17,2024-01-09 02:58:59
NB235971953,ACC00000699,ACC00000696,471323.05,2024-01-09 02:59:08
NB848838380,ACC00000697,ACC00000699,27869.42,2024-01-09 02:59:51
NB604036197,ACC00000696,ACC00000702,281656.22,2024-01-09 03:00:05
NB431777424,ACC00000709,ACC00000708,309080.25,2024-06-01 15:54:45
NB820574777,ACC00000715,ACC00000703,174430.01,2024-06-01 15:56:31
NB364426435,ACC00000707,ACC00000711,204139.33,2024-06-01 15:56:55
NB173038993,ACC00000710,ACC00000715,183176.05,2024-06-01 15:57:16
NB979401576,ACC00000706,ACC00000703,142352.26,2024-06-01 15:57:41
NB412095398,ACC00000707,ACC00000713,93629.19,2024-06-01 15:57:47
NB674244507,ACC00000709,ACC00000708,437071.02,2024-06-01 15:57:58
NB266337548,ACC00000710,ACC00000712,23487.18,2024-06-01 15:58:28
NB295824787,ACC00000724,ACC00000717,485736.72,2024-02-19 12:45:10
NB590386900,ACC00000724,ACC00000726,336272.53,2024-02-19 12:46:40
NB505241777,ACC00000725,ACC00000717,408317.02,2024-02-19 12:46:44
NB639288523,ACC00000728,ACC00000718,17644.48,2024-02-19 12:47:27
NB853206684,ACC00000729,ACC00000723,110555.68,2024-02-19 12:47:40
NB356890694,ACC00000727,ACC00000728,293213.56,2024-02-19 12:47:56
NB818666670,ACC00000719,ACC00000729,470292.36,2024-02-19 12:48:21
NB851610745,ACC00000731,ACC00000743,64413.73,2024-01-14 05:40:00
NB618753474,ACC00000743,ACC00000742,90849.71,2024-01-14 05:41:17
NB217767320,ACC00000743,ACC00000735,312958.31,2024-01-14 05:41:23
NB417689309,ACC00000736,ACC00000733,409424.57,2024-01-14 05:41:36
NB640797644,ACC00000741,ACC00000739,3286.09,2024-01-14 05:41:41
NB373691712,ACC00000742,ACC00000740,44228.89,2024-01-14 05:42:47
NB419871427,ACC00000735,ACC00000740,283341.25,2024-01-14 05:43:12
NB904167793,ACC00000746,ACC00000747,90208.79,2024-01-28 00:16:14
NB162843176,ACC00000748,ACC00000750,44066.74,2024-01-28 00:16:21
NB614284662,ACC00000748,ACC00000744,358289.27,2024-01-28 00:17:06
NB424898929,ACC00000750,ACC00000746,417044.09,2024-01-28 00:17:33
NB883206706,ACC00000747,ACC00000744,207753.72,2024-01-28 00:19:39
NB508012370,ACC00000749,ACC00000750,200129.23,2024-01-28 00:20:10
NB321786050,ACC00000747,ACC00000749,213134.66,2024-01-28 00:20:19
NB945865457,ACC00000747,ACC00000744,257211.34,2024-01-28 00:20:59
NB102002013,ACC00000757,ACC00000758,428041.16,2024-05-23 05:14:32
NB527274145,ACC00000762,ACC00000751,2753.14,2024-05-23 05:14:41
NB631606768,ACC00000762,ACC00000761,250719.81,2024-05-23 05:17:25
NB479913885,ACC00000764,ACC00000761,82550.52,2024-05-23 05:17:48
NB393368767,ACC00000767,ACC00000768,273961.26,2024-09-13 19:51:03
NB195522688,ACC00000766,ACC00000768,82601.65,2024-09-13 19:52:11
NB472133048,ACC00000775,ACC00000772,347789.34,2024-09-13 19:53:22
NB317482672,ACC00000768,ACC00000778,21431.21,2024-09-13 19:54:04
NB416982895,ACC00000778,ACC00000774,157363.05,2024-09-13 19:54:54
NB543976371,ACC00000783,ACC00000785,134567.28,2024-06-16 19:27:26
NB795263291,ACC00000784,ACC00000783,396179.54,2024-06-16 19:27:28
NB404180268,ACC00000782,ACC00000780,476937.71,2024-06-16 19:27:58
NB401830514,ACC00000781,ACC00000786,332853.29,2024-06-16 19:28:00
NB491589446,ACC00000785,ACC00000787,248884.43,2024-06-16 19:28:10
NB468610199,ACC00000786,ACC00000782,289571.37,2024-06-16 19:28:47
NB788543866,ACC00000783,ACC00000780,123053.25,2024-06-16 19:30:41
NB214321165,ACC00000785,ACC00000783,46761.79,2024-06-16 19:30:53
NB627077209,ACC00000782,ACC00000783,171824.49,2024-06-16 19:31:54
NB497473425,ACC00000785,ACC00000782,152128.26,2024-06-16 19:31:58
NB576127766,ACC00000794,ACC00000789,339187.38,2024-06-04 06:44:13
NB154360016,ACC00000789,ACC00000798,277591.17,2024-06-04 06:44:42
NB317017109,ACC00000794,ACC00000799,367893.57,2024-06-04 06:45:11
NB306443256,ACC00000801,ACC00000795,377892.44,2024-06-04 06:48:16
NB960289601,ACC00000813,ACC00000814,274645.43,2024-07-25 18:11:23
NB286859401,ACC00000806,ACC00000808,310867.58,2024-07-25 18:11:29
NB997388859,ACC00000813,ACC00000804,221953.78,2024-07-25 18:12:51
NB119876627,ACC00000805,ACC00000810,103838.73,2024-07-25 18:14:02
NB273351209,ACC00000820,ACC00000831,382811.69,2024-10-02 00:00:23
NB238152803,ACC00000819,ACC00000821,471777.23,2024-10-02 00:00:32
NB661319176,ACC00000825,ACC00000830,464358.36,2024-10-02 00:01:07
NB688142240,ACC00000831,ACC00000829,36746.39,2024-10-02 00:01:29
NB584047717,ACC00000817,ACC00000825,442493.18,2024-10-02 00:01:57
NB493597427,ACC00000818,ACC00000819,160197.01,2024-10-02 00:02:01
NB457221624,ACC00000821,ACC00000823,258584.97,2024-10-02 00:03:13
NB663263586,ACC00000827,ACC00000818,43602.66,2024-10-02 00:03:22
NB363524010,ACC00000828,ACC00000827,232077.28,2024-10-02 00:04:04
NB692777293,ACC00000824,ACC00000827,290730.2,2024-10-02 00:04:42
NB733686775,ACC00000831,ACC00000826,496918.75,2024-10-02 00:04:54
NB243168457,ACC00000817,ACC00000826,171588.85,2024-10-02 00:04:56
NB983372164,ACC00000835,ACC00000837,283952.66,2024-05-24 23:56:03
NB897381994,ACC00000841,ACC00000839,409954.55,2024-05-24 23:57:26
NB322536124,ACC00000844,ACC00000845,69402.12,2024-05-24 23:58:44
NB180622389,ACC00000834,ACC00000841,203392.7,2024-05-24 23:59:34
NB957885078,ACC00000834,ACC00000835,374453.19,2024-05-24 23:59:42
NB185373495,ACC00000838,ACC00000832,239158.05,2024-05-25 00:00:33
NB514203321,ACC00000848,ACC00000859,187537.13,2024-02-25 16:10:10
NB126876503,ACC00000856,ACC00000848,328473.72,2024-02-25 16:10:14
NB479324112,ACC00000848,ACC00000856,419254.53,2024-02-25 16:10:57
NB262244030,ACC00000858,ACC00000849,441181.02,2024-02-25 16:11:01
NB467756737,ACC00000859,ACC00000848,253839.28,2024-02-25 16:11:55
NB370769940,ACC00000855,ACC00000858,372684.61,2024-02-25 16:12:13
NB132732135,ACC00000855,ACC00000851,489460.2,2024-02-25 16:13:26
NB874335227,ACC00000859,ACC00000856,384969.51,2024-02-25 16:14:17
NB531684928,ACC00000864,ACC00000869,299825.66,2024-11-06 21:28:08
NB263850608,ACC00000867,ACC00000860,110373.49,2024-11-06 21:28:19
NB403547922,ACC00000860,ACC00000865,291898.7,2024-11-06 21:29:04
NB157855049,ACC00000868,ACC00000869,116146.68,2024-11-06 21:29:06
NB490977929,ACC00000860,ACC00000866,253671.08,2024-11-06 21:29:11
NB820840654,ACC00000868,ACC00000863,393201.76,2024-11-06 21:29:28
NB124398115,ACC00000863,ACC00000869,60734.13,2024-11-06 21:29:46
NB190872939,ACC00000864,ACC00000862,50835.88,2024-11-06 21:31:50
NB274721325,ACC00000867,ACC00000861,395817.92,2024-11-06 21:32:28
NB253507784,ACC00000882,ACC00000874,136328.71,2024-04-05 06:10:19
NB464039879,ACC00000877,ACC00000873,376696.7,2024-04-05 06:10:23
NB890658640,ACC00000883,ACC00000870,397843.63,2024-04-05 06:11:27
NB905082198,ACC00000870,ACC00000883,435342.31,2024-04-05 06:11:41
NB305968585,ACC00000872,ACC00000879,398959.46,2024-04-05 06:12:08
NB897009672,ACC00000882,ACC00000879,447955.05,2024-04-05 06:13:12
NB253411715,ACC00000873,ACC00000875,266515.4,2024-04-05 06:14:02
NB259790245,ACC00000883,ACC00000870,270866.84,2024-04-05 06:14:03
NB446219442,ACC00000894,ACC00000893,3059.53,2024-12-18 01:34:10
NB467634387,ACC00000888,ACC00000894,370178.24,2024-12-18 01:34:28
NB679303134,ACC00000895,ACC00000884,211978.54,2024-12-18 01:35:22
NB520164492,ACC00000884,ACC00000885,138201.94,2024-12-18 01:35:51
NB291146885,ACC00000890,ACC00000886,285637.55,2024-12-18 01:36:02
NB470778233,ACC00000889,ACC00000890,97259.61,2024-12-18 01:36:52
NB899144211,ACC00000886,ACC00000884,154097.53,2024-12-18 01:37:54
NB680556260,ACC00000891,ACC00000890,139058.81,2024-12-18 01:38:26
NB490772002,ACC00000886,ACC00000888,360157.89,2024-12-18 01:38:30
NB254874561,ACC00000888,ACC00000887,322395.92,2024-12-18 01:38:30
NB117625879,ACC00000894,ACC00000895,478716.56,2024-12-18 01:38:37
NB106011469,ACC00000892,ACC00000891,112436.91,2024-12-18 01:38:56
NB687893326,ACC00000899,ACC00000901,364684.84,2024-01-08 19:33:47
NB277407393,ACC00000897,ACC00000901,382213.47,2024-01-08 19:34:17
NB668649185,ACC00000900,ACC00000901,412485.11,2024-01-08 19:35:05
NB296460358,ACC00000902,ACC00000897,372100.49,2024-01-08 19:36:35
NB250808992,ACC00000902,ACC00000899,191939.65,2024-01-08 19:36:48
NB209988570,ACC00000899,ACC00000897,80817.71,2024-01-08 19:37:39
NB511671487,ACC00000901,ACC00000902,318870.08,2024-01-08 19:37:45
NB462948592,ACC00000897,ACC00000901,24407.92,2024-01-08 19:37:50
NB558211901,ACC00000913,ACC00000906,133584.92,2024-08-11 10:17:14
NB772116895,ACC00000905,ACC00000904,2357.0,2024-08-11 10:20:16
NB877031803,ACC00000905,ACC00000904,456771.54,2024-08-11 10:20:56
NB854448524,ACC00000917,ACC00000918,143496.6,2024-04-03 04:16:21
NB588713690,ACC00000917,ACC00000919,352945.41,2024-04-03 04:17:00
NB451594333,ACC00000914,ACC00000918,283299.32,2024-04-03 04:17:27
NB670506413,ACC00000915,ACC00000921,28822.61,2024-04-03 04:17:32
NB411840026,ACC00000921,ACC00000919,337201.43,2024-04-03 04:19:15
NB445831098,ACC00000919,ACC00000918,418442.04,2024-04-03 04:20:18
NB607764047,ACC00000923,ACC00000925,99250.69,2024-06-26 06:15:29
NB802249474,ACC00000926,ACC00000923,119479.65,2024-06-26 06:15:53
NB434927898,ACC00000923,ACC00000924,294553.2,2024-06-26 06:16:24
NB449032559,ACC00000928,ACC00000922,66550.13,2024-06-26 06:18:12
NB185663490,ACC00000922,ACC00000923,113420.73,2024-06-26 06:18:37
NB742357612,ACC00000924,ACC00000928,179275.24,2024-06-26 06:18:49
NB586756108,ACC00000928,ACC00000925,241521.32,2024-06-26 06:18:51
NB456913863,ACC00000924,ACC00000925,413130.31,2024-06-26 06:19:48
NB720703738,ACC00000932,ACC00000939,498906.29,2024-03-27 13:07:34
NB465390956,ACC00000935,ACC00000929,172801.01,2024-03-27 13:07:38
NB194224964,ACC00000932,ACC00000931,140536.9,2024-03-27 13:10:12
NB628791075,ACC00000932,ACC00000939,73327.33,2024-03-27 13:10:28
NB504173628,ACC00000946,ACC00000952,371605.16,2024-03-10 17:47:42
NB317400385,ACC00000965,ACC00000960,40682.95,2024-04-25 06:28:02
NB440538123,ACC00000956,ACC00000957,86030.89,2024-04-25 06:28:06
NB436216806,ACC00000967,ACC00000964,472391.3,2024-04-25 06:28:18
NB632727023,ACC00000962,ACC00000958,334999.66,2024-04-25 06:29:05
NB821966014,ACC00000961,ACC00000967,155329.31,2024-04-25 06:29:37
NB170328257,ACC00000966,ACC00000967,93726.49,2024-04-25 06:30:46
NB807483166,ACC00000964,ACC00000957,29029.48,2024-04-25 06:31:09
NB796225939,ACC00000965,ACC00000956,360601.1,2024-04-25 06:31:14
NB944075774,ACC00000960,ACC00000957,140975.43,2024-04-25 06:31:14
NB557800105,ACC00000955,ACC00000956,439287.44,2024-04-25 06:31:18
NB752843323,ACC00000967,ACC00000966,152241.16,2024-04-25 06:31:19
NB551392399,ACC00000969,ACC00000973,49348.83,2024-06-07 09:47:32
NB385758983,ACC00000978,ACC00000977,218771.36,2024-06-07 09:47:57
NB322705575,ACC00000969,ACC00000973,402979.35,2024-06-07 09:48:01
NB374623485,ACC00000975,ACC00000976,108146.48,2024-06-07 09:49:27
NB213102335,ACC00000977,ACC00000969,456811.85,2024-06-07 09:49:42
NB476078629,ACC00000973,ACC00000970,54385.89,2024-06-07 09:50:00
NB130778640,ACC00000972,ACC00000978,412421.15,2024-06-07 09:50:09
NB336681545,ACC00000970,ACC00000978,271903.73,2024-06-07 09:50:57
NB739523171,ACC00000968,ACC00000975,405555.42,2024-06-07 09:51:47
NB390145227,ACC00000979,ACC00000980,13363.3,2024-12-15 21:56:32
NB971720501,ACC00000982,ACC00000985,458783.63,2024-12-15 21:57:50
NB218498126,ACC00000979,ACC00000986,347670.41,2024-12-15 21:58:25
NB327015269,ACC00000981,ACC00000982,334892.18,2024-12-15 21:58:30
NB716008643,ACC00000980,ACC00000986,253782.81,2024-12-15 21:58:48
NB874198750,ACC00000981,ACC00000980,151653.29,2024-12-15 21:59:07
NB519550781,ACC00000985,ACC00000984,350728.29,2024-12-15 21:59:32
NB418089729,ACC00000980,ACC00000982,435199.53,2024-12-15 22:00:33
NB239111338,ACC00000989,ACC00000994,19957.12,2024-11-15 12:02:53
NB869300035,ACC00000987,ACC00000990,258449.68,2024-11-15 12:04:08
NB830597614,ACC00000988,ACC00000992,150758.23,2024-11-15 12:06:31
NB448754054,ACC00000989,ACC00000993,137331.04,2024-11-15 12:06:37
NB338487057,ACC00001004,ACC00000999,157050.53,2024-06-24 19:54:02
NB714412228,ACC00000996,ACC00001000,328385.41,2024-06-24 19:55:19
NB779247547,ACC00000998,ACC00001002,227085.5,2024-06-24 19:55:40
NB622579162,ACC00000998,ACC00000997,190657.62,2024-06-24 19:55:53
NB538559445,ACC00001003,ACC00000999,180690.37,2024-06-24 19:56:08
NB125457010,ACC00001003,ACC00000996,62101.55,2024-06-24 19:58:04
NB526012220,ACC00001002,ACC00001001,117738.7,2024-06-24 19:58:54
NB809431894,ACC00001009,ACC00001008,67622.44,2024-11-18 06:26:17
NB828222860,ACC00001007,ACC00001008,48121.21,2024-11-18 06:26:31
NB409919773,ACC00001007,ACC00001009,489286.78,2024-11-18 06:28:05
NB498153571,ACC00001012,ACC00001007,260461.32,2024-11-18 06:28:47
NB739910249,ACC00001012,ACC00001011,2660.93,2024-11-18 06:29:00
NB492547825,ACC00001011,ACC00001005,322907.94,2024-11-18 06:29:01
NB279115050,ACC00001007,ACC00001005,98044.13,2024-11-18 06:29:43
NB171441332,ACC00001012,ACC00001008,462004.56,2024-11-18 06:29:47
NB449255362,ACC00001005,ACC00001011,224377.14,2024-11-18 06:30:54
NB820413982,ACC00001009,ACC00001010,437889.11,2024-11-18 06:30:57
NB602915929,ACC00001016,ACC00001014,47445.24,2024-12-02 12:58:19
NB719951305,ACC00001017,ACC00001016,364038.24,2024-12-02 12:59:04
NB927024998,ACC00001014,ACC00001017,129983.69,2024-12-02 13:00:12
NB793163588,ACC00001013,ACC00001017,165249.9,2024-12-02 13:00:30
NB242337083,ACC00001019,ACC00001015,150716.39,2024-12-02 13:01:51
NB535221427,ACC00001023,ACC00001025,494362.83,2024-09-08 05:44:20
NB775958574,ACC00001025,ACC00001027,364740.13,2024-09-08 05:45:45
NB848935831,ACC00001027,ACC00001025,347518.95,2024-09-08 05:46:02
NB364900771,ACC00001025,ACC00001023,277726.02,2024-09-08 05:46:18
NB863196348,ACC00001028,ACC00001029,238419.2,2024-09-08 05:46:43
NB469498996,ACC00001028,ACC00001027,236176.76,2024-09-08 05:46:53
NB116077649,ACC00001028,ACC00001029,231273.1,2024-09-08 05:47:10
NB407171934,ACC00001029,ACC00001023,354194.17,2024-09-08 05:47:16
NB546618999,ACC00001029,ACC00001025,4197.41,2024-09-08 05:47:55
NB879512477,ACC00001029,ACC00001025,190962.83,2024-09-08 05:48:18
NB376115600,ACC00001039,ACC00001036,362272.4,2024-11-25 14:11:14
NB634796793,ACC00001033,ACC00001035,6598.18,2024-11-25 14:13:12
NB515364459,ACC00001032,ACC00001037,11513.96,2024-11-25 14:14:22
NB249639216,ACC00001031,ACC00001036,443153.67,2024-11-25 14:14:56
NB304155938,ACC00001041,ACC00001031,294018.91,2024-11-25 14:15:28
NB799523573,ACC00001046,ACC00001054,175062.82,2024-03-23 13:50:27
NB916338143,ACC00001045,ACC00001047,156751.8,2024-03-23 13:52:04
NB588798879,ACC00001053,ACC00001046,482329.96,2024-03-23 13:52:09
NB762618935,ACC00001043,ACC00001046,119122.47,2024-03-23 13:54:21
NB328127504,ACC00001047,ACC00001044,338345.01,2024-03-23 13:54:50
NB552152150,ACC00001059,ACC00001063,267803.38,2024-10-26 19:15:09
NB608061578,ACC00001060,ACC00001057,256245.95,2024-10-26 19:16:09
NB814697695,ACC00001057,ACC00001062,218932.07,2024-10-26 19:16:28
NB822299431,ACC00001058,ACC00001062,280634.76,2024-10-26 19:18:09
NB688085974,ACC00001057,ACC00001061,484699.1,2024-10-26 19:18:54
NB709450763,ACC00001074,ACC00001068,81127.74,2024-09-13 21:37:16
NB378838374,ACC00001079,ACC00001078,340494.22,2024-10-28 09:37:13
NB326956992,ACC00001080,ACC00001082,388554.6,2024-10-28 09:37:39
NB294621020,ACC00001076,ACC00001078,8737.31,2024-10-28 09:37:53
NB961629449,ACC00001083,ACC00001081,399429.29,2024-10-28 09:37:57
NB607019424,ACC00001083,ACC00001081,205905.87,2024-10-28 09:38:37
NB203476976,ACC00001078,ACC00001077,417266.53,2024-10-28 09:38:41
NB867721484,ACC00001077,ACC00001084,498073.49,2024-10-28 09:39:08
NB751217492,ACC00001079,ACC00001076,31321.05,2024-10-28 09:39:42
NB965128482,ACC00001078,ACC00001077,444234.74,2024-10-28 09:40:03
NB731078925,ACC00001082,ACC00001081,388319.67,2024-10-28 09:40:23
NB183180232,ACC00001081,ACC00001079,70717.39,2024-10-28 09:40:38
NB294536629,ACC00001078,ACC00001083,232141.23,2024-10-28 09:41:10
NB701338850,ACC00001081,ACC00001075,112130.35,2024-10-28 09:41:40
NB438971477,ACC00001085,ACC00001089,139692.6,2024-07-21 17:59:42
NB734287184,ACC00001088,ACC00001089,453399.76,2024-07-21 18:00:00
NB552011198,ACC00001089,ACC00001087,422854.56,2024-07-21 18:01:42
NB819927548,ACC00001088,ACC00001090,240033.52,2024-07-21 18:02:08
NB939856061,ACC00001095,ACC00001101,33351.25,2024-10-26 18:19:26
NB683824831,ACC00001101,ACC00001098,485858.32,2024-10-26 18:20:03
NB835308592,ACC00001094,ACC00001105,137811.82,2024-10-26 18:20:38
NB563309778,ACC00001105,ACC00001097,428521.75,2024-10-26 18:21:19
NB756098960,ACC00001104,ACC00001099,141322.42,2024-10-26 18:23:01
NB759826699,ACC00001108,ACC00001111,39055.4,2024-08-18 01:58:12
NB990317487,ACC00001106,ACC00001109,107429.17,2024-08-18 01:58:51
NB568645093,ACC00001107,ACC00001109,187434.39,2024-08-18 01:59:13
NB255853104,ACC00001109,ACC00001110,490090.41,2024-08-18 02:00:54
NB270547618,ACC00001117,ACC00001113,292223.78,2024-04-04 00:50:39
NB275788526,ACC00001118,ACC00001114,44366.71,2024-04-04 00:51:29
NB136681010,ACC00001118,ACC00001117,2495.52,2024-04-04 00:52:40
NB811805708,ACC00001120,ACC00001113,417237.93,2024-04-04 00:53:59
NB439167823,ACC00001125,ACC00001130,44803.01,2024-12-12 21:47:12
NB660184275,ACC00001128,ACC00001132,371687.8,2024-12-12 21:47:44
NB588298905,ACC00001131,ACC00001126,443425.43,2024-12-12 21:48:08
NB201919187,ACC00001130,ACC00001126,236058.2,2024-12-12 21:48:34
NB449076827,ACC00001127,ACC00001122,440954.73,2024-12-12 21:50:23
NB876928129,ACC00001133,ACC00001131,209903.04,2024-12-12 21:50:35
NB599127952,ACC00001122,ACC00001129,99398.15,2024-12-12 21:51:42
NB435142649,ACC00001136,ACC00001134,487140.09,2024-01-17 16:13:39
NB496026849,ACC00001145,ACC00001146,125087.94,2024-02-04 10:32:28
